product_name,price
DURU SABUN BEYAZ 600GR SAF VE DOGAL KLASIK,"109,00"
DURU SABUN FRESH CICEK 4*110GR,"90,00"
DURU SABUN FRESH OKYANUS 4*110GR,"90,00"
DURU SABUN SAF VE DOGAL GUL 4*70GR,"59,00"
DURU SABUN SAF VE DOGAL KLASIK 4*70GR,"59,00"
DURU SABUN SAF VE DOGAL LAVANTA 4*70GR,"59,00"
ELSEVE SAMPUAN MUCIZEVI HIND. CEVIZI YAGI 520 ML,"109,90"
EMOTION DEO BAYAN AQUA KISS 150 ML,"119,00"
EMOTION DEO BAYAN OCEAN FRESH 150ML,"119,00"
EMOTION DEO BAYAN VIOLET 150ML,"119,00"
EMOTION DEO BW INVISIBLE FRESH 150ML,"99,90"
EYUP SABRI TUNCER BIDON KOLONYA 1LT,"199,00"
EYUP SABRI TUNCER PET LIMON KOLONYASI 400CC,"134,50"
FA ROLL ON BAYAN AQUA 50ML,"89,00"
FA ROLL ON BAYAN PINK PASSION 50ML,"89,00"
FA ROLL ON ERKEK SPORT 50ML,"89,00"
FAX SABUN 4X70 GR MEYVE BAHCESI,"36,00"
FAX SABUN HAPPY HOME KREM 5 LI,"36,00"
FAX SIVI SABUN 400 ML GUL,"19,90"
FE CIMBIZ KLASIK,"75,00"
FE TIRNAK TORPUSU KUCUK BOY,"60,00"
FIRST CLASS DEO ERKEK 150ML,"99,90"
FONEX BRIYANTIN 150ML,"65,00"
GILLETTE BLUE 3 COMFORT 8 LI,"249,00"
GILLETTE MACH3 BICAK 2LI,"339,00"
GILLETTE MACH3 BICAK 4LU,"575,00"
GILLETTE MACH3 START BICAK 2 LI,"230,00"
GILLETTE MACH3 START BICAK 4 LU,"440,00"
GILLETTE PERMATIK BANYO TEKLI,"18,00"
GILLETTE PERMATIK TEKLI,"18,00"
GILLETTE TIRAS JELI NORMAL 200ML,"169,00"
GILLETTE VENUS SIMPLY 2 BICAKLI 4LU,"65,00"
GILLETTE VENUS SIMPLY 2 BICAKLI 5 LI,"65,00"
GLISS SAC KREMI SUPREME LENGTH 360ML,"129,00"
GLISS SAMPUAN NUTRIBALANCE REPAIR 525 ML,"99,90"
GLISS SAMPUAN SUPREME LENGTH 525ML,"99,90"
GLISS SIVI SAC KREMI SUPREME LENGTH 200 ML,"0,00"
HACI SAKIR KALIP BEYAZ SABUN DOGAL 600GR,"115,00"
HACI SAKIR KALIP BEYAZ SABUN GUL 600GR,"115,00"
HACI SAKIR KALIP BEYAZ SABUN LAVANTA 600GR,"115,00"
HACI SAKIR SAMPUAN ADACAYI KEPEK 500ML,"55,00"
HACI SAKIR SAMPUAN BAL OZU 500ML,"42,00"
HACI SAKIR SAMPUAN HINDISTAN CEVIZI SUTU 500 ML,"55,00"
HACI SAKIR SAMPUAN LIMON YAGLI 500ML,"55,00"
HOBBY JOLE EXTRA SERT 150ML,"29,90"
HOBBY JOLE ISLAK SERT 150ML,"29,90"
JAGLER DEO CLASSIC WOMEN 150ML,"79,00"
JAGLER KOFRE CLASSIC SET WOMEN,"350,00"
JAGLER ROLL ON CLASSIC MEN 50ML,"79,00"
JAGLER ROLL ON CLASSIC WOMEN 50ML,"79,00"
KOLESTON KIT 2/0 SIYAH,"269,90"
KOLESTON KIT 2/8 MAVI SIYAH,"269,90"
KOLESTON KIT 3/0 KOYU KAHVE,"269,90"
KOLESTON KIT 3/4 KOYU KESTANE,"269,90"
KOLESTON KIT 4/0 KAHVE,"269,90"
KOLESTON KIT 5/0 ACIK KAHVE,"269,90"
KOLESTON KIT 5/4 ACIK KESTANE,"249,90"
KOLESTON KIT 55/46 KIZIL BUYU,"269,90"
KOLESTON KIT 6/7 CIKOLATA KAHVE,"269,90"
KOLESTON KIT 7/0 KUMRAL,"269,90"
KOLESTON KIT 7/1 KULLU KUMRAL,"269,90"
KOLESTON KIT 7/77 ISILTILI KAHVE,"269,90"
KOLESTON KIT 8/0 ACIK KUMRAL,"219,90"
KOLESTON KIT 8/1 ACIK KULLU KUMRAL,"219,90"
KOLESTON KIT 9/0 SARI,"219,90"
KOLESTON TUP 2/0 SIYAH,"79,90"
KOLESTON TUP 3/0 KOYU KAHVE,"79,90"
KOLESTON TUP 3/4 KOYU KESTANE,"79,90"
KOLESTON TUP 4/0 ORTA KAHVE,"79,90"
KOLESTON TUP 6/0 KOYU KUMRAL,"79,90"
KOLESTON TUP 6/7 CIKOLATA KAHVE,"79,90"
KOLESTON TUP 66/46 ASK ALEVI,"79,90"
KOLESTON TUP 7/0 ORTA KUMRAL,"79,90"
KOLESTON TUP 7/1 KULLU KUMRAL,"79,90"
KOLESTON TUP 7/3 FINDIK KABUGU,"79,90"
KOLESTON TUP 7/77 ISILTILI KAHVE,"79,90"
KOLESTON TUP 8/0 ACIK KUMRAL,"79,90"
KOLESTON TUP 8/1 ACIK KULLU KUMRAL,"79,90"
KOLESTON TUP 9/0 SARI,"79,90"
KOTEX ULTRA QUADRO NORMAL 26 LI,"79,90"
KOTEX ULTRA QUADRO UZUN 20 LI,"79,90"
LAPIDENT MODERN TUY DOKUCU KREM 40GR,"99,00"
LISTERINE 250ML COOLMINT,"139,00"
LISTERINE AGIZ BAKIM SUYU FRESH BURST 250 ML 533,"139,00"
LISTERINE AGIZ BAKIM SUYU FRESH BURST 500 ML 534,"239,00"
LPM DUS JELI 400 ML AKDENIZ CILEGI,"179,00"
LPM DUS JELI 400 ML ARDIC AGACI VE FUJER,"179,00"
LPM DUS JELI 400 ML FRAMBUAZ VE SAKAYIK,"179,00"
LPM DUS JELI 400 ML MANDALINA/LIMON,"129,00"
LPM DUS JELI 400 ML MINERALLER VE SEDIR AGACI,"179,00"
LPM DUS JELI 400 ML SUT,"129,00"
LUX DISK MAKYAJ WATERJET 70 LI,"0,00"
LUX KULAK CUBUGU BEBE 60 ADET,"0,00"
LUX PAMUK ZIGZAG 100 GR,"0,00"
LUX PAMUKLU KULAK CUBUGU 100 LU,"0,00"
LUX PAMUKLU KULAK CUBUGU 200 LU,"0,00"
LUX SABUN VELVET TOUCH 80 GR,"24,90"
LUX SABUN WHITE IMPRESS 80 GR,"20,00"
LUX TOP MAKYAJ PAMUK 50 LI,"0,00"
MARMARA LIMON KOLONYASI 1 LT,"89,00"
MARMARA LIMON KOLONYASI 400 ML,"47,50"
MOLPED ANATOMIK ULTRA SUPER EKO GECE 20LI,"89,90"
MOLPED ANATOMIK ULTRA SUPER EKO NORMAL 28LI,"89,90"
MOLPED ANATOMIK ULTRA SUPER EKO UZUN 22 LI,"89,90"
MOLPED ANATOMIK ULTRA TEKLI GECE 7LI,"59,90"
MOLPED ANATOMIK ULTRA TEKLI NORMAL 10LU,"59,90"
MOLPED ANATOMIK ULTRA TEKLI UZUN 8LI,"59,90"
MOLPED HER GUN FERAHLIK 20 LI,"32,90"
MOLPED HER GUN FERAHLIK EKO 40 LI,"69,90"
MOLPED ILK VE SON GUN 16 LI,"69,90"
MOLPED MAXI NORMAL 20LI,"79,90"
MOLPED MAXI UZUN 16LI,"79,90"
MOLPED PURESOFT INCELIK 16 LI,"39,90"
MOLPED PURESOFT INCELIK SW EKO 30 LU,"63,90"
MOLPED PURESOFT SUPER EKO GECE 18 LI,"99,90"
MOLPED PURESOFT SUPER EKO NORMAL 28 LI,"99,90"
MOLPED PURESOFT SUPER EKO UZUN 22LI,"99,90"
MOLPED PURESOFT TEKLI GECE 6LI,"39,90"
MOLPED PURESOFT TEKLI NORMAL 8LI,"39,90"
MOLPED PURESOFT TEKLI UZUN 7LI,"39,90"
MOLPED SUPERNIGHT GECE 6 LI,"59,90"
MOLPED SUPERNIGHT SUPER GECE 16 LI,"95,00"
MOLPED SUPERNIGHT SUPER GECE 5 LI,"59,90"
MOLPED SUPERNIGHT UZUN 7 LI,"59,90"
MOLPED YOGUN KORUMA  20LI,"74,90"
MOLPED YOGUN KORUMA  60LI ORTA,"134,90"
MORFOSE SAC SPREYI 400 ML ULTRA STRONG,"109,90"
NEUTROGENA EL KREMI + DUDAK PARLATICI PARFUMSUZ,"169,00"
NEUTROGENA EL KREMI 75ML DUDAK PARLATICI PARFUMSUZ,"169,00"
NIVEA DEO BAYAN FRESH 150ML,"149,90"
NIVEA DEO BAYAN FRESH COMFORT 150 ML,"149,90"
NIVEA DEO BAYAN PEARL BEAUTY 150ML,"149,90"
NIVEA DEO ERKEK COOL KICK 150ML,"149,90"
NIVEA DEO ERKEK DEEP DIMENSION 150ML,"149,90"
NIVEA DEO ERKEK DRY FRESH 150ML,"149,90"
NIVEA DEO ERKEK INVISIBLE FRESH 150 ML,"149,90"
NIVEA ROLL ON BAYAN DOUBLE EFFECT 50ML,"149,90"
NIVEA ROLL ON BAYAN FRESH 50 ML,"149,90"
NIVEA ROLL ON BAYAN INVISIBLE CLEAR 50ML,"149,90"
NIVEA ROLL ON BAYAN PEARL BEAUTY 50ML,"149,90"
NIVEA ROLL ON ERKEK BLACK  WHITE POWER 50ML,"149,90"
NIVEA ROLL ON ERKEK COOL KICK 50ML,"149,90"
NIVEA ROLL ON ERKEK DEEP DIMENSION 50ML,"149,90"
NIVEA ROLL ON ERKEK DRY FRESH 50ML,"149,90"
NIVEA ROLL ON ERKEK FRESH 50ML,"149,90"
NIVEA SOFT KREM 100ML,"80,00"
NIVEA SOFT KREM 200ML,"99,00"
OKEY KLASIK,"140,00"
OKEY ROTAR,"175,00"
ORKID MAXI 4LU GECE,"199,00"
ORKID MAXI 4LU NORMAL,"199,00"
ORKID MAXI TEKLI GECE 7 LI,"64,50"
ORKID MAXI TEKLI NORMAL 10 LU,"64,50"
ORKID MESANE PEDI UZUN 24LU,"89,90"
ORKID PLATINUM TEKLI GECE 6LI,"75,00"
ORKID PLATINUM TEKLI UZUN 7LI,"79,00"
ORKID ULTRA 4LU UZUN 22 LI,"139,90"
ORKID ULTRA TEKLI KANATLI UZUN 8LI,"59,00"
ORKID ULTRA TEKLI NORMAL 8 LI,"59,00"
OS DEO STICK WHITE WATER 50 ML,"149,00"
PALETTE DELUXE 1-0 SIYAH,"239,90"
PALETTE DELUXE 1-1 GECE MAVISI,"239,90"
PALETTE DELUXE 3-0 KOYU KAHVE,"199,00"
PALETTE DELUXE 3-65 CIKOLATA KAHVE,"239,90"
PALETTE DELUXE 4-65 BUYULEYICI KAHVE,"199,00"
PALETTE DELUXE 4-68 KOYU KESTANE,"199,00"
PALETTE DELUXE 5-5 ALTIN PARILTILI CIKOLATA,"199,00"
PALETTE DELUXE 5-60 SICAK CIKOLATA,"199,00"
PALETTE DELUXE 6-65 GOZ ALICI KAHVE,"199,00"
PALETTE DELUXE 6-70 KAHVE BAKIR,"239,90"
PALETTE DELUXE 7-0 KUMRAL,"239,90"
PALETTE DELUXE 7-1 KULLU KUMRAL,"199,00"
PALETTE DELUXE 7-65 ALTIN PARILTILI TOFFEE,"199,00"
PALETTE DELUXE 7-77 YOGUN BAKIR,"239,90"
PALETTE DELUXE 8-65 KAHVE KOPUGU,"199,00"
PALETTE DELUXE 9-1 KULLU SARI,"199,00"
PALETTE YOGUN 1-0 SIYAH,"129,90"
PALETTE YOGUN 3-65 CIKOLATA KAHVE,"129,90"
PALETTE YOGUN 7-1 KULLU KUMRAL,"129,90"
PALETTE YOGUN 7-77 YOGUN BAKIR,"129,90"
PRIVACY DEO BAYAN 150ML,"119,00"
PRIVACY DEO ERKEK 150ML,"119,00"
RESTOREX SAMPUAN INCE TELLI SACLAR ICIN 500 ML,"79,90"
RESTOREX SAMPUAN KURU VE YIPRANMIS SACLAR 500 ML,"109,00"
RESTOREX SAMPUAN SAC DOK KARSI EKSTRA DIRENC 500ML,"109,00"
SELIN KOLONYA LIMON 400 ML,"69,00"
SELIN KOLONYA LIMON 900 ML,"139,90"
SENSODYNE DIS MAC. DERIN TEMIZLIK 75ML,"99,00"
SENSODYNE DIS MAC. FERAH NEFES 100ML,"179,00"
SENSODYNE DIS MAC. FLUORIDE 100ML,"179,00"
SENSODYNE DIS MAC. HIZLI RAHATLAMA BEYAZLATIC 75ML,"299,90"
SENSODYNE DIS MAC. NANELI 100ML,"179,00"
SENSODYNE DIS MAC.TAM KORUMA & BEYAZLATICI 50ML,"80,00"
SESU AGDA BEZI 10 METRE,"47,50"
SESU ILIK AGDA TURUNCU 250GR,"70,00"
SESU ROLL-ON SIR AGDA ISITICI SETI,"450,00"
SESU TEMIZLEME YAGI LAVANTA 150ML,"120,00"
SESU TUY DOKUCU KREM FORMEN 100ML 24091,"159,00"
SESU TUY DOKUCU KREM HASSAS CILTLER 100ML,"149,00"
SESU TUY DOKUCU KREM HASSAS CILTLER 40 ML 24010,"70,00"
SIGNAL DIS FIRCASI NAZIK DIS ETI 1+1,"109,90"
SLAZENGER KOFRE SET MAVI,"475,00"
SLAZENGER KOFRE SET YESIL,"475,00"
VIVET GRANUL SIR EL AGDASI AZULEN 250GR,"110,00"
VIVET GRANUL SIR EL AGDASI PUDRALI 250GR,"110,00"
EMOTION KOFRE SET AQUA KISS,"0,00"
EMOTION KOFRE SET OCEAN FRESH,"0,00"
EMOTION KOFRE SET ROMANCE,"0,00"
PRIVACY KOFRE BAYAN KLASIK,"0,00"
PRIVACY KOFRE MAN KLASIK,"0,00"
DURU DUS JELI PERFUME 450 ML ORKIDE,"79,90"
AFYON GUNAY KAYMAK 200 GR,"129,00"
ASPA GELINCIK FISTIK KREMASI KG,"186,50"
ASPA GELINCIK HASHAS EZMESI KG,"254,90"
AYCA BEYAZ PEYNIR AZ YAGLI PLS. 800 GR,"172,50"
AYDAR YESIL BIBERLI ZEYTIN KG 261-290,"210,00"
BALKOVAN BAL SUZME CICEK KAVONOZ 850GR,"462,90"
BALPARMAK BAL HONEYBANA SUZME CAM TUP 40GR,"57,50"
BALPARMAK SUZME CICEK BALI CITKAPAK 350GR,"300,00"
BALPARMAK SUZME CICEK BALI KAVONOZ  850GR,"599,90"
BALPARMAK SUZME CICEK BALI KAVONOZ 460GR,"430,00"
BALPARMAK YAYLA VE OVA BALI CITKAPAK 350 GR,"299,90"
BALPARMAK YAYLA VE OVA BALI KAVANOZ 460GR,"365,00"
BALPARMAK YAYLA VE OVA BALI KAVANOZ 850GR,"440,00"
BALPARMAK YAYLA VE OVA CICEK BALI 225 GR,"195,00"
BECEL MARGARIN KASE UF 500 GR,"95,00"
BECEL MARGARIN ZEYTINYAGLI KASE 500 GR,"95,00"
BOLVADIN GEZEN TAVUK  YUMURTA 15 LI,"132,50"
BOLVADIN YUMURTA SELENYUMLU TAVA 20 LI,"182,50"
DENKOY TAM YAGLI KOY PEYNIRI KG,"140,00"
DEREKOY KLASIK PEYNIR KG,"345,00"
DEREKOY TOST PEYNIRI 1000 GR,"300,00"
EGESUT SUZME YOGURT KG,"140,00"
EKER EFSANE YOGURT 350 GR,"40,00"
EKER EFSANE YOGURT 750 GR,"79,50"
EKER KASAR PEYNIRI 400 GR,"228,00"
EKER KASE YOGURT 150GR,"16,00"
EKER YOGURT 1500 GR,"100,00"
EKER YOGURT KAYMAKLI TAVA 1000 GR,"105,00"
EKER YOGURT KOVA 2000 GR,"114,90"
EKER YOGURT SUZME KOVA 900GR,"149,90"
EKICI BEYAZ PEYNIR 500 GR,"181,50"
EKICI BEYAZ PEYNIR 800 GR,"276,50"
EKICI HELLIM PEYNIRI 250 GR,"135,50"
EKICI KASAR PEYNIRI 600 GR,"275,00"
EKICI PEYNIR CUBUKLARI 200 GR,"124,50"
EKICI PEYNIRI TEL CECIL 250GR,"124,50"
EKICI SUZME PEYNIR 400GR,"124,50"
EKICI TAM YAGLI LOKUM PEYNIR KG,"340,00"
EKICI TAMYAGLI KLASIK PEYNIR KG,"510,00"
EKICI TOP PEYNIR 200 GR,"124,50"
EMRETAT SUSAM HELVA 400 GR PVC,"75,00"
EMRETAT SUSAM HELVA 400GR,"75,00"
ETI LIFALIF YULAF EZMESI 500 GR,"87,50"
ETI LIFALIF YULAF EZMESI INCE OGUTULMUS 350 GR,"87,50"
EVRENKAYA KOYUM YUMURTA 15 LI,"75,00"
EVRENKAYA KOYUM YUMURTA 30 LU,"140,00"
FISKOBIRLIK FINDIK EZMESI 300GR,"250,00"
GELINCIK FISTIK EZMESI 320 GR,"137,50"
GELINCIK LEBLEBI KREMASI 320 GR,"105,00"
GULSAN TULUM PEYNIRI COREKOTLU 950 GR,"300,00"
GULSAN TULUM PEYNIRI SADE 950 GR,"300,00"
GUZEL KOY ORGANIK YUMURTA 10 LU,"93,75"
HALK MARGARIN PAKET 250GR,"25,00"
HASHASELLA HASHAS KREMASI 350 GR,"132,50"
ICIM COCUK DEVAM SUTU 1 LT,"69,00"
ICIM ICIMINO BUYUME KUPU BEBEBISKUVI 6X45G,"49,50"
ICIM ICIMINO BUYUME KUPU KAYISIELMA6X45GR,"45,00"
ICIM ICIMINO BUYUME KUPU MUZLU 6X45GR,"45,00"
ICIM ICIMINO BUYUME KUPU ORMANMEYVELI 6X45GR,"45,00"
ICIM KASE YOGURT 500GR,"44,00"
ICIM KAYMAKLI TAVA YOGURT PET 1000GR,"102,00"
ICIM KREM PEYNIRI 180GR,"59,00"
ICIM LAKTOZSUZ SUT 1LT,"62,00"
ICIM LAKTOZSUZ YOGURT 750 GR,"76,00"
ICIM PEYNIR 500GR 4333-4,"165,00"
ICIM PEYNIR BEYAZ 900GR,"249,90"
ICIM PEYNIR KASAR 200 GR,"110,00"
ICIM PEYNIR KASAR DILIMLI 200 GR,"98,00"
ICIM PEYNIR KREM 300GR,"90,00"
ICIM PEYNIR LABNE 200GR,"56,00"
ICIM PEYNIRI KASAR 600GR,"275,00"
ICIM SUT 6X200ML CIKOLATALI,"89,90"
ICIM SUT UHT 4104-1 1LT,"61,00"
ICIM SUT YARIMYAGLI UHT 1LT 4130-7,"53,00"
ICIM SUZME PEYNIR 250GR,"71,90"
ICIM SUZME PEYNIR 500GR,"114,90"
ICIM SUZME PEYNIR BEYAZ 900GR,"226,00"
ICIM TAM YAGLI DOGAL YOGURT 2000GR,"119,90"
ICIM TOST PEYNIRI 400GR,"200,00"
ICIM YARIM YAGLI YOGURT 3000 GR,"177,00"
ICIM YOGURT DOGAL 1000GR 8006,"80,00"
KADINANA FISTIK EZMESI 300 GR,"195,00"
KEBIR GURME TEREYAGI TUZSUZ 250GR,"212,50"
KEBIR TRABZON TEREYAGI KG,"832,50"
KULCUOGLU  AZ YAGLI KOY PEYNIRI KG,"130,00"
MARMARA BIRLIK (2XS) ELIT 950 GR PET 351-380,"205,00"
MARMARA BIRLIK (3XS) LUX 200 GR VAKUMLU,"41,00"
MARMARA BIRLIK (3XS) LUX 500 GR VAKUMLU,"94,00"
MARMARA BIRLIK (4XS) MINYON 800 GR VAKUMLU,"143,50"
MARMARA BIRLIK (L) YESIL CIZIK 400GR(231-260),"97,50"
MARMARA BIRLIK (M) SUPER (261-290) KG,"249,00"
MARMARA BIRLIK (M) SUPER 500 GR VAKUMLU,"144,00"
MARMARA BIRLIK (S) HUSUSI AZ TUZLU 400 GR TNK,"111,50"
MARMARA BIRLIK (S) HUSUSI AZ TUZLU 800 GR TNK,"209,00"
MARMARA BIRLIK (S) KURU SELE 400 GR(381-410) PLS,"110,00"
MARMARA BIRLIK (S) KURU SELE 800 GR (381-410) PLS,"210,00"
MARMARA BIRLIK (S) SEPET SERISI 800 GR (291-320),"205,00"
MARMARA BIRLIK 3XS LUKS CAM 1000 GR (381-410),"204,50"
MARMARA BIRLIK 4XS MINYON 500 GR VAKUMLU,"90,00"
MARMARA BIRLIK ZEYTIN EZMESI 175 GR,"51,75"
MARMARA BIRLIK ZEYTIN EZMESI BAHARATLI 175GR,"52,75"
MARMARA BIRLIK ZEYTIN EZMESI BAHARATLI 340GR,"88,00"
METIN CHOCOLOC 1200GR,"221,00"
METIN CHOCOLOC 400 GR,"81,50"
METIN CHOCOLOC 900GR,"170,50"
METIN HELVA 1000GR KAKAOLU,"199,90"
METIN HELVA 1000GR SADE,"199,90"
METIN HELVA 200GR KAKAOLU,"56,25"
METIN HELVA 200GR SADE,"56,25"
METIN HELVA 40GR KAKAOLU,"13,75"
METIN HELVA 40GR SADE,"13,75"
METIN HELVA 500GR KAKAOLU,"110,00"
METIN HELVA 500GR SADE,"110,00"
METIN HELVA 700GR KAKAOLU,"166,90"
METIN IKILI TAHIN 290GR+ PEKMEZ 380GR,"224,00"
METIN IKILI TAHIN 550GR + PEKMEZ 700GR,"358,00"
METIN KAGIT HELVA 45GR,"17,50"
METIN PEKMEZ DUT 380GR,"121,00"
METIN PEKMEZ HARNUP 380GR,"96,00"
METIN PEKMEZ KECI BOYNUZU  700GR,"183,00"
METIN PEKMEZ UZUM CAM 380GR,"129,50"
METIN PEKMEZ UZUM CAM 700GR,"219,90"
METIN PEKMEZ UZUM PET 1300GR,"384,00"
METIN PEKMEZ UZUM PET 700GR,"221,00"
METIN RECEL 1000GR CILEK,"184,50"
METIN RECEL 1000GR VISNE,"324,00"
METIN RECEL 1800GR BOGURTLEN,"383,50"
METIN RECEL 1800GR GUL,"282,50"
METIN RECEL 1800GR VISNE,"465,50"
METIN RECEL 360GR BOGURTLEN,"102,50"
METIN RECEL 360GR CILEK,"81,00"
METIN RECEL 360GR GUL,"81,00"
METIN RECEL 360GR INCIR,"81,00"
METIN RECEL 360GR KARADUT,"102,50"
METIN RECEL 360GR KAYISI,"81,00"
METIN RECEL 360GR PORTAKAL,"81,00"
METIN RECEL 360GR VISNE,"127,50"
METIN RECEL 700GR AHUDUDU,"189,50"
METIN RECEL 700GR BOGURTLEN,"189,50"
METIN RECEL 700GR CILEK,"147,00"
METIN RECEL 700GR INCIR,"147,00"
METIN RECEL 700GR PORTAKAL,"147,00"
METIN RECEL 700GR VISNE,"238,00"
METIN TAHIN CAM 290GR,"93,90"
METIN TAHIN CAM 550GR,"168,90"
METIN YAZ HELVASI HINDISTAN CEVIZLI 500 GR,"118,90"
NESTLE CIKOLATA BATON BEYAZ 30 GR,"35,00"
NESTLE NESQUIK MISIR GEVREGI 450GR,"119,90"
NESTLE NESQUIK TOZ 180GR,"117,00"
NESTLE NESQUIK TOZ 375GR,"169,00"
NESTLE SUT NESQUIK KAKAO 6 X 180ML,"149,50"
NUTELLA 400GR,"170,00"
NUTELLA 750GR,"272,50"
ONAL TEREYAG KG,"637,50"
ONAL TULUM PEYNIRI SADE KG,"220,00"
PINAR  T.Y. SUT UHT 500ML,"42,00"
PINAR BEYAZ 180 GR,"83,50"
PINAR PEYNIR KREM 300GR,"112,50"
PINAR PEYNIR LABNE 400GR,"134,50"
PINAR SUT DENGE LAKTOZSUZ 1 LT,"67,50"
PINAR SUT KIDO 180 ML KAKAOLU,"17,50"
PINAR SUT KIDO 180ML CILEKLI,"17,50"
PINAR SUT KIDO 180ML MUZLU,"17,50"
PINAR SUT PROTEIN LAKTOZSUZ KAKAOLU 500 ML,"74,50"
PINAR SUT PROTEIN LAKTOZSUZ SADE 500 ML,"74,50"
PINAR SUT PROTEIN YER FISTIGIMUZ AROMALI 500ML,"74,50"
PINAR SUT UHT 1LT,"75,50"
PINAR SUZME PEYNIR 1 KG,"280,00"
PINAR SUZME PEYNIR 500GR,"153,00"
"PINAR UCGEN PEYNIR Y.YAGLI 12,5 GR","44,00"
SANA MARGARIN EKMEK USTU KASE 500GR,"107,50"
SANA MARGARIN HAMUR ISI PAKET 250GR,"48,75"
SANA MARGARIN KLASIK KASE 500GR,"69,90"
SANA MARGARIN PAKET 250GR,"36,50"
SOLEN OZMO TUP KAKAOLU FINDIK KREMASI 35GR (6690),"26,50"
SUTAS BEYAZ PEYNIR  250 GR,"80,00"
SUTAS BUYUMIX CILEKLI  6X45 GR YK FIYATLI,"49,50"
SUTAS BUYUMIX ORMAN MEYVELI 6X45 GR YK FIYATLI,"49,50"
SUTAS BUYUMIX SUTLU BISKUVILI 6X45 GR YK FIYATLI,"49,50"
SUTAS HUPTRIK CILEKLI 5 LI 30GR,"26,50"
SUTAS HUPTRIK CILEKLI KREMALI 3X45 GR,"18,50"
SUTAS KASAR PEYNIRI 600 GR,"279,00"
SUTAS KASAR PIKNIK 400GR,"195,00"
SUTAS LABNE PEYNIRI 200GR,"65,00"
SUTAS LABNE PEYNIRI YK 400GR,"119,00"
SUTAS MINIMIX ORMAN MEYVELI 90 GR YK,"24,75"
SUTAS PEYNIR KREM ERITME 300GR,"95,00"
SUTAS PEYNIR KREM YK 160GR,"50,00"
SUTAS PEYNIR SUZME BEYAZ 250GR,"69,00"
SUTAS PEYNIR TAM YAGLI  PRATIK 500GR,"145,00"
"SUTAS PEYNIR UCGEN YK 16*12,5 GR","84,50"
SUTAS PRATIK BEYAZ PEYNIR 900 GR,"245,00"
SUTAS SUT CILEKLI 6*180ML,"84,00"
SUTAS SUT UHT 200ML,"13,00"
SUTAS SUT UHT YAGLI 1LT,"55,00"
SUTAS SUT UHT YARIM YAGLI 1LT,"49,50"
SUTAS SUZME PEYNIR BEYAZ 500 GR,"99,50"
SUTAS TEREYAGI PASTORIZE 200 GR YK,"135,00"
SUTAS YK YAYIK TEREYAGI 450GR,"299,00"
SUTAS YOGURT KAYMAKLI 1750GR,"135,00"
SUTAS YOGURT KAYMAKSIZ KOVA 2000GR,"135,00"
SUTAS YOGURT KAYMAKSIZ YK 1000GR,"77,50"
SUTAS YOGURT KAYMAKSIZ YK 1500GR,"105,00"
SUTAS YOGURT KAYMAKSIZ YK 500 GR,"45,00"
SUTAS YOGURT SUZME YK 750 GR,"124,50"
SUTAS YOGURT SUZME YK 900 GR,"222,50"
SUTAS YOGURT TAVA YK 1000GR,"99,50"
TAHSILDAROGLU EN HOS KLASIK PEYNIR KG,"0,00"
TORKU 1/1 LT UHT YAGLI SUT X 12,"72,50"
TORKU 1/1 UHT Y.YAGLI SUT X 12,"57,50"
TORKU 500 GR.YOGURT HOM.TAM YAG.X24,"46,75"
TORKU 900 GR.YOGURT HOM.TAM YAG.,"76,50"
TORKU BANADA FINDIK KREMASI 400GR,"144,90"
TORKU BANADA FINDIK KREMASI 700GR,"219,00"
TORKU BEYAZ PEYNIR 900GR,"285,50"
TORKU DOGAL YOGURT 2000GR,"139,90"
TORKU KREMPARE TAZE PEYNIR 180 GR,"67,50"
TORKU LABNE PEYNIR 180 GR,"60,00"
TORKU SUT 180 ML CILEKLI,"17,00"
TORKU SUT 180 ML KAKAOLU,"17,00"
TORKU SUT 180 ML MUZLU,"17,00"
TORKU SUT YARIM YAGLI 200 ML,"16,00"
TORKU SUZME PEYNIR 200GR,"73,00"
TORKU SUZME PEYNIR 450GR,"131,50"
TORKU SUZME PEYNIR 850GR,"199,90"
TORKU TAM YAGLI TOST PEYNIRI 600 GR,"275,50"
TORKU TEREYAGI KASE 250GR,"234,50"
TORKU TOST KASAR 400GR,"212,00"
TORKU UCGEN PEY.TAM YAGLI 100 GR.,"52,00"
TORKU YARIM YAGLI YOGURT 2000GR,"119,90"
ULKER BIZIM MARGARIN KASE 500GR,"130,00"
ULKER BIZIM MARGARIN PAKET 250GR,"54,50"
ULKER COKOKREM 350GR CAM KAVANOZ,"161,00"
ULKER COKOKREM 400GR,"85,00"
ULKER COKOKREM 650GR,"149,00"
ULKER COKOKREM 950GR,"199,00"
ULKER COKOKREM TUP 40GR,"28,50"
ULKER HOBBY COKOKREM 350GR,"84,50"
ULKER TEREMYAG GURME KAYMAKLI KASE 250GR,"84,00"
ULKER TEREMYAG KASE 250GR,"73,50"
ULKER TEREMYAG PAKET 250GR,"59,50"
VELI UGURLU TOKAT CEMENI 250GR,"79,50"
YOGURTCUZADE YAGLI YOGURT 2000 GR,"99,90"
CEYLAN KLASIK EZINE PEYNIR KG,"275,00"
MEYSU SUT YARIM YAGLI 1 LT,"41,90"
FISKOBIRLIK NUGA KAKAOLU FINDIK KREMASI 700GR CAM,"245,00"
